"HOME";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"AWAY";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"WINNER"
"CLE";100;0,496147890458772;0,347694081245303;0,752776903837558;11;30;21;7;13;3;18;"CHI";102;0,475773457468438;0,366493497470432;0,770343019514307;11;33;21;6;13;6;18;14
"GSW";110;0,532423683114613;0,388426191621707;0,77728266623576;9;34;27;9;14;6;19;"DEN";101;0,481587215090713;0,321730266758044;0,733313011567112;12;33;21;7;14;4;23;43
"MIL";98;0,492699097964516;0,36478723724901;0,767794798353281;10;30;23;9;16;4;22;"TOR";106;0,505039500249821;0,354125596319789;0,776566599478635;11;30;21;7;12;4;21;-3
"DEN";101;0,48184246454826;0,322573423671968;0,732273539206319;12;33;21;7;14;4;23;"SAS";101;0,495621587879529;0,3692027956292;0,765967415258091;9;33;24;7;13;5;19;-10
"ATL";103;0,51080394893359;0,387483921188034;0,769028824047501;8;32;26;9;13;4;18;"IND";94;0,462226089456608;0,328118081387502;0,753978364494083;11;34;20;6;13;4;21;19
"PHX";107;0,516025470573431;0,3580358574055;0,79016102849225;10;31;20;8;14;4;22;"POR";103;0,485564790970382;0,368861229656403;0,791734310872091;10;34;22;6;13;5;19;5
"CHI";102;0,476922146832194;0,365341133293472;0,771301132707163;11;33;21;6;13;6;18;"SAS";101;0,493448369973176;0,36730532949477;0,76749845885071;9;33;24;7;13;5;19;23
"NYK";93;0,471626099950628;0,369112298319442;0,772252316855909;10;28;21;7;13;3;22;"ORL";95;0,484397376281171;0,366757021755229;0,734482320952024;8;31;20;7;14;3;21;7
"SAS";101;0,49322359138118;0,365624470320813;0,766903842892711;9;33;24;7;13;5;19;"LAL";99;0,460628044829216;0,348920795746384;0,740096785671461;11;31;20;7;12;4;21;14
"MEM";101;0,493165220580588;0,347884549014705;0,783490344302287;10;32;22;8;12;4;19;"PHI";89;0,452414218100071;0,293825675423114;0,687090140786506;11;30;19;9;17;5;21;18
"POR";103;0,481457461722986;0,368929250785857;0,795142610505846;10;34;22;6;13;5;19;"WAS";99;0,496847062511933;0,380820556735277;0,729456566017908;10;33;24;7;14;4;20;7
"ATL";103;0,514553069034036;0,387087810405074;0,771886802237982;8;32;26;8;13;4;18;"MIN";97;0,458927520468506;0,327691651393862;0,747805868629822;12;28;22;8;14;4;19;12
"NOP";100;0,492747499127486;0,346490479440742;0,757852412272177;11;31;21;7;12;5;19;"DAL";107;0,524434930825856;0,356430608084402;0,769622458130335;10;31;23;7;11;4;20;3
"PHX";107;0,515223893575207;0,357211709682222;0,788918117430591;10;31;20;8;14;4;22;"LAC";107;0,521755099097749;0,381670140047481;0,750227747037238;8;32;25;7;11;4;20;-20
"MEM";101;0,493320556476484;0,348816465830028;0,786662766547165;10;32;22;8;12;4;19;"ORL";95;0,485559780684756;0,36577286480301;0,732610774970327;8;31;20;7;14;3;21;9
"DET";98;0,461355952784091;0,341628572183091;0,694207971863839;13;32;21;7;13;4;19;"CLE";101;0,498669306794875;0,349051073003211;0,754634258475951;11;30;21;7;13;4;18;-8
"CLE";101;0,496481307359523;0,350250101352194;0,757490739974099;11;30;21;7;12;4;18;"POR";102;0,482082388242762;0,367921672402714;0,795759714881038;10;34;22;6;13;5;19;5
"MIN";97;0,458521634312893;0,324879714750716;0,750681163357385;12;28;22;8;14;4;19;"BOS";101;0,496036037471796;0,332793497653376;0,759674043022068;10;32;24;8;14;4;21;12
"SAS";101;0,492549528804353;0,362238329317366;0,770439849578127;10;33;24;7;13;5;19;"CHA";94;0,454166328454142;0,306722741096274;0,729262782217598;10;33;20;5;11;5;18;9
"TOR";106;0,504399994544366;0,350591479503695;0,780521165299637;11;30;21;7;12;4;21;"SAC";101;0,489052187348878;0,336920568678682;0,777193531454194;11;33;19;6;15;3;21;17
"LAL";99;0,462335787133154;0,340697264321219;0,74248422488392;11;31;20;7;12;4;21;"CHI";102;0,474882850637936;0,36343830417802;0,777130562533054;12;33;21;6;13;6;18;5
"PHI";89;0,455215068740353;0,292400478132771;0,691500800493143;11;30;20;9;17;6;21;"MIN";97;0,458722075642697;0,325581087411414;0,752622877197442;12;28;22;8;14;4;19;9
"MIL";98;0,4929321908486;0,380467905353207;0,769986271111756;10;31;23;9;16;4;22;"POR";102;0,480850229849807;0,366278878704931;0,796588750330018;10;34;22;6;13;4;19;7
"BOS";100;0,491820181875143;0,329241453895754;0,755052634304243;10;32;24;8;14;4;21;"MIA";92;0,50038566317269;0,333780842921706;0,735529016027991;8;29;19;8;13;4;19;-8
"DAL";106;0,523252482226758;0,360065483281373;0,761311727468817;10;31;23;8;12;4;19;"MIN";97;0,457422665486087;0,326438285692349;0,755566093700052;12;28;22;8;14;4;19;6
"SAC";101;0,485489051979571;0,335361808975787;0,781457101591258;10;33;19;6;15;3;21;"GSW";111;0,52907523702392;0,385837599999811;0,774337841058942;10;34;27;9;14;6;19;-25
"GSW";111;0,529343139782277;0,388266587233857;0,77403278061088;10;34;27;9;14;6;19;"DAL";106;0,52193149929959;0,35954132347847;0,761790209003042;10;31;23;8;11;4;19;14
"MIL";98;0,492036270522418;0,382501397442401;0,767915457470394;10;31;23;9;15;4;22;"LAL";99;0,45968681204347;0,342279591725018;0,743731541348286;11;31;20;7;12;4;21;8
"CLE";101;0,499334499522646;0,349807933026307;0,75190745274093;11;31;21;7;13;4;18;"LAC";106;0,519389531645424;0,373935924774804;0,743479680613209;9;32;24;7;11;4;20;11
"OKC";99;0,485332321082891;0,318684308647781;0,725415949650427;11;34;20;7;14;6;22;"NOP";100;0,487291689732846;0,352487708864375;0,763781858996195;12;32;21;7;12;5;18;-3
"DAL";106;0,518991287827083;0,359970520052103;0,759222653946323;10;31;23;8;11;4;19;"POR";102;0,483216430117524;0,361888206275543;0,794510606264837;11;34;22;7;13;5;18;10
"MIL";98;0,494140246019094;0,379958090045582;0,766628095189133;10;31;23;9;15;4;22;"BOS";101;0,493952744000239;0,328708559769826;0,75361824453177;10;32;24;8;13;3;21;3
"WAS";99;0,494663224496181;0,379864036407261;0,732022000690577;10;33;24;7;14;4;21;"BKN";95;0,4901599231412;0,31436314759713;0,747568338906963;9;32;20;7;13;4;20;37
"CHA";94;0,456760134592596;0,302906095955711;0,732812925251015;10;33;20;5;11;5;18;"IND";95;0,470069848349273;0,332311919390093;0,75562311886886;10;34;21;6;13;4;20;-1
"MEM";100;0,492068365560504;0,341491056414521;0,786674885813905;10;32;22;8;12;4;19;"ATL";103;0,509699165227636;0,39099478715981;0,774757418669922;8;32;25;8;13;4;18;6
"TOR";105;0,50569527404616;0,348515979861401;0,781029265160221;11;30;21;7;12;4;21;"SAS";100;0,49084350464697;0,361281277570139;0,765704915842152;10;33;24;7;13;5;19;5
"DAL";106;0,518442591795612;0,358751022404079;0,75874322208312;10;31;23;8;11;4;19;"LAC";106;0,520015921428442;0,371056587496055;0,745545362328328;9;32;24;7;11;4;20;-17
"MIL";98;0,492763226120027;0,380129836177184;0,768808324127804;10;31;23;9;15;4;22;"BKN";95;0,491698502118439;0,315257987840324;0,74529403711209;9;31;20;7;13;4;20;6
"MEM";100;0,491910723294762;0,340996795208169;0,784623445702099;10;32;22;8;12;4;19;"BKN";95;0,491161379307354;0,314003026535702;0,74566734182826;9;31;20;7;13;4;20;9
"TOR";105;0,503701023592459;0,349922790110751;0,782258030839346;11;30;21;7;12;4;21;"WAS";99;0,495439586551878;0,37538935428283;0,732259183106701;10;33;24;7;14;4;21;2
"CHI";102;0,476641572986118;0,361976796088428;0,779112362433095;11;33;21;6;13;6;18;"CLE";102;0,504230243488265;0,35196380654929;0,747830784871588;11;31;21;7;13;4;18;15
"LAL";99;0,458046674209096;0,341553168898173;0,743483340944337;11;31;20;7;12;4;21;"BKN";95;0,490773206778802;0,317063167095226;0,747321417139676;9;31;20;7;13;4;20;-9
"CHI";102;0,476199659310701;0,363557981942412;0,783145687151394;12;33;21;6;13;6;18;"PHX";106;0,507019147201163;0,357789156943198;0,774865437666142;10;31;20;8;14;4;22;5
"CHA";94;0,455168017486228;0,304054293592602;0,735078744783322;10;33;20;5;11;5;18;"OKC";100;0,486999933293755;0,323275909606339;0,734633249353588;12;34;20;7;14;5;22;-7
"HOU";102;0,499383975019265;0,348343781899209;0,716929622631249;12;31;21;9;16;4;22;"TOR";105;0,500120580151557;0,349117516935006;0,781734362185447;11;30;20;7;12;4;21;22
"DET";98;0,465965293746395;0,339729789790816;0,705270414635523;12;32;21;7;12;4;18;"WAS";99;0,495324847416322;0,369401184066846;0,730979518403911;10;33;24;7;14;4;21;17
"MIL";98;0,492007998090791;0,37848639056752;0,77470390314232;10;31;23;9;15;4;22;"ATL";102;0,507753323405164;0,384996875618481;0,775238735851588;8;32;25;8;13;4;17;-11
"POR";101;0,483603713469337;0,357740622849633;0,801231250638534;10;35;22;6;13;5;18;"MEM";100;0,490227092902464;0,337626543533793;0,785430364617216;10;32;21;8;12;4;19;-6
"CHI";101;0,474511945989461;0,362577882394165;0,783112429482071;12;33;21;6;13;6;18;"MIL";98;0,489761376394502;0,375695958989925;0,770485289487306;10;31;23;9;15;4;22;16
"LAC";106;0,522343936922377;0,368459706737217;0,737479115365031;9;32;24;7;11;4;20;"MEM";100;0,489027371654099;0,337548485166512;0,78443652581998;10;32;21;8;12;4;19;-3
"NOP";99;0,482680072435717;0,357426983012075;0,760294451128103;12;31;21;6;12;5;18;"TOR";104;0,499972056911146;0,346765263138806;0,780447631063472;11;30;20;7;12;4;21;3
"UTA";95;0,48833485764979;0,340875438481359;0,733093128797251;11;31;20;7;13;5;19;"SAS";100;0,493098708566638;0,356639388428775;0,767676965824419;10;33;24;7;13;5;19;9
"DAL";105;0,513182910573654;0,358251895078868;0,762778652665545;10;31;22;8;12;4;19;"TOR";104;0,499972547140775;0,346754536525035;0,777919841682773;11;30;20;7;12;4;21;7
"CHI";101;0,475238751518378;0,35936913594315;0,780854868853819;12;33;21;6;13;6;18;"CHA";94;0,454621574852926;0,303934205814662;0,734788835049609;10;33;20;5;11;5;18;-12
"HOU";103;0,497896134474046;0,348439668675515;0,715922804086912;12;31;21;9;16;4;22;"LAC";106;0,521812583246626;0,368033677310713;0,73746813243224;9;32;24;7;11;4;20;5
"ATL";102;0,506796312253262;0,385911491539471;0,775446020822223;8;32;25;8;13;4;17;"ORL";95;0,490031532474443;0,354100490802868;0,72662531894038;9;31;20;7;14;3;21;7
"BOS";101;0,488581248526295;0,332277351298564;0,755860815605035;11;32;24;8;13;3;21;"CHA";94;0,454407313709475;0,307010210642801;0,736373488205236;10;33;20;5;11;5;18;8
"DET";98;0,465130112464541;0,338929874903702;0,70379557275154;12;32;21;7;12;4;19;"NYK";92;0,463164277971443;0,360107931445959;0,767846773001749;10;29;21;7;13;4;22;-6
"DAL";105;0,513952621967556;0,354419355797745;0,764181174071775;10;31;22;8;12;4;19;"BKN";96;0,492395359909335;0,315758493091214;0,749467180900025;10;32;20;6;13;4;20;-10
"NYK";92;0,46318361308031;0,360251261121573;0,768219650781211;10;29;21;7;13;4;22;"TOR";104;0,499819394541241;0,342757437842554;0,778789387001033;11;30;20;7;12;4;21;5
"CHI";101;0,471221755723755;0,358639130832721;0,780590262114248;12;33;21;6;13;6;18;"LAC";106;0,521683787736696;0,365856106490575;0,731437448652753;9;32;24;7;11;5;20;-10
"BKN";96;0,492526474393656;0,31852456176534;0,749476367436231;10;32;20;6;13;4;19;"GSW";110;0,519019179241084;0,38860436081418;0,768618485809802;10;34;27;9;14;6;19;2
"CHA";94;0,456518795088624;0,310717786638909;0,734976213941684;10;33;20;6;11;5;18;"LAL";99;0,461522052084418;0,340014452559531;0,74434550437671;11;32;20;7;12;4;21;1
"BOS";100;0,484417667683096;0,329015126866863;0,752748175007892;11;32;24;7;13;3;21;"UTA";95;0,491374528533871;0,339844598132482;0,733674438245995;11;31;20;7;14;6;19;1
"IND";96;0,471935711025679;0,336936138804818;0,761347330938043;10;34;21;6;13;4;20;"NYK";92;0,461633048199855;0,357523188781157;0,766428754209277;10;29;21;7;13;4;22;23
"MIA";94;0,497172405462599;0,343098071658241;0,742873982408031;9;29;20;8;13;4;19;"LAL";99;0,461210970263963;0,340829026498354;0,742724059695922;11;32;20;7;12;4;21;6
"CHI";101;0,472505795585626;0,35659181737983;0,780265183352911;12;33;21;6;13;6;18;"OKC";102;0,48566106680644;0,326633967431122;0,742196884924505;12;35;20;7;13;6;22;3
"ATL";102;0,50770150477964;0,382695784655231;0,777156417649123;8;32;25;8;13;4;17;"CLE";102;0,507341323385301;0,352686792382036;0,749613978826434;11;31;21;7;13;4;18;9
"MEM";99;0,489653946490132;0,32856458051526;0,781535196721599;10;32;21;8;12;4;19;"LAL";99;0,461391482591148;0,342072266501113;0,743298710812018;11;32;20;7;12;4;21;7
"ORL";95;0,490001884607119;0,356153906584742;0,730913002165441;9;31;20;7;14;3;21;"SAC";100;0,480930057501468;0,32911938970034;0,771787673281195;11;33;19;6;15;3;21;5
"CLE";102;0,505969638689862;0,353414687883851;0,750790486175593;11;31;21;7;13;4;18;"PHX";105;0,503134431518676;0,349868334629002;0,770523759715741;11;32;20;8;14;4;22;10
"DEN";99;0,474050968581452;0,316250795208913;0,730938026997034;12;32;21;7;13;4;22;"HOU";103;0,500787218129701;0,346265506509379;0,722417079467519;12;31;22;9;16;4;22;-14
"MIA";94;0,499301902485961;0,342708408653733;0,742164923038281;8;29;20;8;13;4;19;"SAC";100;0,480852359447189;0,330281366918367;0,772113558418662;11;33;19;6;15;3;21;5
"NYK";92;0,461091054435455;0,354940841424089;0,766432654413496;10;29;21;7;13;4;22;"IND";96;0,470320298524762;0,337178342212548;0,761958805111107;10;34;21;6;13;4;20;-6
"SAS";101;0,494940168383094;0,356935226669296;0,774295594841254;9;33;23;7;13;5;19;"CHI";101;0,47280909182716;0,354053395550478;0,783870780220683;12;33;21;6;13;6;18;11
"CHI";100;0,472166405533798;0,355599427227324;0,783899141843661;12;33;21;6;13;6;18;"MEM";99;0,489614889310134;0,329755274104345;0,778328599472252;10;32;21;8;12;4;18;-10
"CHA";94;0,459323185154898;0,310120058305233;0,74144539028125;9;34;20;5;11;5;18;"WAS";98;0,493624008829414;0,357875473896867;0,74096590298445;10;33;24;7;14;4;21;-26
"BKN";96;0,488321298272048;0,321514423860635;0,742952028949642;10;31;20;6;13;4;19;"NOP";99;0,488704585718784;0,363096122432978;0,766303535825403;11;31;21;6;12;6;18;-20
"IND";96;0,471569493910768;0,339762812971079;0,764414485453259;10;34;21;6;13;4;20;"ORL";95;0,48841602780264;0,35371033924104;0,729449012355223;9;31;20;7;14;3;21;32
"DEN";100;0,475700963876288;0,320410250083312;0,732672197562378;12;32;21;7;13;4;22;"GSW";109;0,517210532245931;0,391781741054751;0,766588951861803;10;34;27;9;14;6;19;11
"PHX";104;0,501393694178644;0,349101868126984;0,768423995608029;11;32;20;8;14;4;21;"ATL";102;0,50630273586837;0,386427326112345;0,777688143188989;8;32;25;8;13;4;17;-9
"MEM";99;0,488526180376205;0,33212988247744;0,782470228789169;10;32;21;8;12;4;19;"MIL";97;0,486465928473272;0,370829201562444;0,764605288127426;10;31;23;9;15;4;21;13
"WAS";98;0,495347676758979;0,359062848128156;0,741742797304914;10;33;24;7;14;4;21;"SAC";100;0,480879321140681;0,331517956021829;0,776265544567257;11;33;19;6;15;3;20;16
"LAC";105;0,518484751056057;0,368376397521853;0,714168761966659;9;32;24;7;11;4;21;"HOU";103;0,500310475737972;0,342752256865176;0,720450236666368;12;31;21;9;16;4;22;-2
"NOP";99;0,489170887745477;0,361726897437437;0,764072385571194;11;32;21;6;12;6;18;"DEN";100;0,475961407474127;0,3204426440397;0,733677090136074;12;32;21;7;13;4;22;-7
"PHX";104;0,501938809535746;0,34886997790943;0,766075049381057;11;32;20;8;14;4;21;"NYK";92;0,458049930760745;0,358147953837016;0,761108216610563;10;29;21;7;13;4;22;13
"SAS";102;0,498507030382632;0,362988338734681;0,775026111546587;9;33;24;7;13;5;19;"MIN";97;0,458519074813185;0,323179785008196;0,765191568809151;12;29;21;8;14;3;19;26
"TOR";104;0,500004572839494;0,345166399863701;0,785544322841592;10;30;20;7;12;4;21;"POR";102;0,487305528814367;0,364669255212828;0,802497534854931;10;35;22;6;13;4;18;-16
"GSW";109;0,51734404767343;0,392304760851138;0,771453225272796;10;34;27;9;14;6;19;"LAL";99;0,461306207410108;0,340000524699913;0,745141160570126;11;32;20;7;12;4;21;3
"MEM";98;0,487751457061782;0,33048946963781;0,783584745630269;10;32;21;8;13;4;19;"DEN";100;0,474097362499601;0,322266199928005;0,731991362620067;12;32;21;7;13;4;22;11
"MIN";97;0,458213576170312;0,32737403068989;0,766966741117747;12;29;21;8;14;3;19;"BKN";96;0,490353598111443;0,319832275373368;0,742122893653648;10;31;20;6;13;4;19;-16
"DET";98;0,466928186823233;0,329597487663756;0,706120012973721;13;32;21;7;12;4;19;"MEM";98;0,486508432788103;0,333799265018954;0,785037219094184;10;32;21;8;13;4;19;10
"GSW";109;0,517914368686596;0,393414640042415;0,768894221910515;10;34;27;9;14;6;19;"ATL";102;0,504430291681571;0,383616185874708;0,776221509420848;8;32;25;8;13;4;17;19
"MIL";97;0,485527091004807;0,370216577987078;0,764350790857572;10;31;23;9;15;4;22;"SAS";102;0,497778675531125;0,361321309433433;0,776112004001074;9;33;24;7;13;5;19;-11
"DAL";104;0,511878059035999;0,35385934747987;0,761022806606044;10;31;22;8;12;4;19;"MEM";99;0,48756370236941;0,335402818343961;0,783623636208761;10;32;21;8;13;4;19;-11
"ORL";96;0,486149698618109;0,356777948275662;0,731514485542126;9;31;20;7;14;3;21;"POR";102;0,489011612384626;0,362698935382348;0,80083986271857;10;35;22;6;13;4;18;7
"ATL";102;0,504197820506071;0,386202521450702;0,779758037723109;8;31;25;8;13;4;17;"SAS";102;0,500291837359808;0,359966431047394;0,779006122125214;9;33;24;7;13;5;19;-19
"MIN";97;0,460788225422899;0,325941017859513;0,766229056721323;12;29;21;8;14;3;19;"CHA";94;0,456032207219662;0,31200243263876;0,745366477101709;9;33;20;5;11;5;18;-11
"BKN";97;0,491042840618542;0,319390165633053;0,744784028459358;10;31;20;6;13;4;19;"BOS";100;0,484894993318197;0,329940772017926;0,752299212092487;11;32;24;8;13;3;21;-19
"CHI";100;0,473106550745526;0,354458802608867;0,783189365835684;11;34;21;5;13;5;18;"CHA";94;0,454174767295595;0,313277759701967;0,745951227951166;10;34;20;5;11;5;18;12
"NYK";92;0,456496230201458;0,354863739737041;0,762429447836352;10;29;21;7;13;4;21;"MEM";99;0,486134582157114;0,342778012819405;0,782491169065742;10;32;21;8;12;4;19;-21
"UTA";94;0,485983389146888;0,348332166364638;0,725720056939397;11;31;20;7;14;6;18;"MIN";97;0,460258805253419;0,330307273995354;0,766711498768161;12;29;21;8;14;3;19;-2
"MIN";97;0,460567031336369;0,329496288062001;0,768588801602413;12;29;21;8;14;3;19;"LAL";98;0,462974540431139;0,339633688590856;0,745046740518421;11;32;20;7;12;4;21;-2
"WAS";98;0,49193881502284;0,36040369509772;0,740758520904802;10;33;23;7;14;4;20;"IND";96;0,472566713452363;0,338556535553402;0,763738969953508;10;34;21;6;13;4;21;-2
"DEN";100;0,475205545291515;0,325761262050388;0,726667100826613;12;32;21;7;13;4;22;"UTA";94;0,486155725559474;0,344700511537637;0,724475768307724;11;31;19;7;14;6;19;16
"HOU";103;0,503566596836158;0,347112686132045;0,725715887762047;11;31;22;9;16;4;22;"MIN";98;0,461114711456697;0,330872331680188;0,770168859096497;11;29;21;8;14;3;19;10
"ORL";95;0,488182474456778;0,350730114124582;0,737311593043996;9;31;20;7;14;3;21;"DET";98;0,465810066414966;0,33281439920461;0,708502571093777;13;32;21;7;12;4;18;-14
"SAS";102;0,500851217330504;0,362341659627582;0,779227613532533;9;33;24;7;13;5;19;"DAL";104;0,509690206665286;0,350324880256599;0,757512369715474;10;31;22;8;12;4;19;18
"UTA";94;0,485971774150814;0,342812786060739;0,723944789094115;11;31;19;7;14;6;19;"OKC";103;0,486718675132726;0,334075399568585;0,751118070579558;12;34;20;7;14;5;22;5
"WAS";98;0,489648494878897;0,359131523158142;0,7393149510789;10;33;23;7;14;4;21;"HOU";103;0,503383439049791;0,346609016836897;0,724906994322384;11;31;22;9;16;4;22;-8
"CHA";95;0,455138197692933;0,313930611646643;0,748636116517817;9;34;20;5;11;5;18;"BOS";100;0,486274083585608;0,326530139165872;0,753189376334355;11;32;24;7;13;3;21;-12
"BKN";97;0,492024974639945;0,320948298308312;0,749231859108108;10;32;20;6;13;4;19;"IND";97;0,470821427598683;0,346137231290684;0,763764185848719;10;34;21;6;13;4;21;5
"HOU";103;0,502534173550174;0,347316727005197;0,721318076624325;11;31;22;9;16;4;22;"SAC";101;0,481114388576493;0,337627249204578;0,771256133619534;11;33;20;6;15;3;20;4
"POR";102;0,490233464868442;0,364217720693402;0,800302853419207;10;35;21;6;13;4;18;"LAC";106;0,521753911243226;0,373198774403846;0,712083327150351;9;32;24;7;11;4;21;-4
"GSW";109;0,516385802800849;0,395780771671023;0,771903503827386;10;34;27;9;14;6;19;"PHX";103;0,501573356143198;0,340145339865888;0,759883657690063;11;32;20;8;14;4;21;1
"MEM";98;0,486560718001954;0,341105554190057;0,781228481582978;10;32;21;8;12;4;19;"OKC";103;0,486594309342646;0,334987191763092;0,749946773903202;12;34;20;7;14;5;22;8
"WAS";98;0,491138435375932;0,359823237460998;0,737004430037749;10;33;23;7;14;4;20;"NYK";91;0,454719191830461;0,351990418590658;0,766827061989052;10;29;21;7;13;4;21;14
"MIL";97;0,486039033993239;0,36455565536659;0,758019367221632;10;31;23;9;15;4;22;"ORL";95;0,487585096916864;0,349543022843435;0,737523549220541;9;31;20;7;14;3;20;-7
"CLE";103;0,506886159580842;0,36415941485823;0,750337926007784;11;31;21;7;13;4;18;"CHI";100;0,476629796015344;0,353645757300078;0,783076329034383;11;33;21;6;13;5;18;5
"OKC";103;0,485721069464296;0,336697314813787;0,749198214401962;12;34;20;7;14;5;22;"HOU";103;0,503325983793664;0,346614383386772;0,720050074634083;11;31;22;9;16;4;22;-3
"MIA";94;0,500894550439187;0,336833952294797;0,743667695431622;8;29;19;8;13;4;19;"CHA";94;0,454157956406857;0,310427904366479;0,750406975674269;10;34;20;6;11;5;18;5
"SAC";101;0,483319119353995;0,338255726635619;0,765360491031353;11;33;20;6;15;3;20;"MIN";97;0,463245114973862;0,326341765836056;0,770269532442641;11;29;21;8;14;3;19;5
"DEN";100;0,474900706436201;0,325983270824753;0,729782595466208;12;32;21;7;13;4;22;"LAL";98;0,461175423633023;0,340680560148154;0,740050542560755;11;32;20;7;12;4;21;18
"PHI";91;0,445532058145276;0,31810152980279;0,673304104728583;11;30;20;9;16;5;21;"WAS";98;0,494064710312312;0,362096612102635;0,737839322021173;10;33;24;7;14;4;20;-29
"BKN";98;0,493399121374477;0,329579880797527;0,748669589644298;10;32;21;7;13;4;19;"WAS";98;0,492911803531484;0,361732519966315;0,7366902017871;10;33;24;7;14;4;20;37
"DET";98;0,468836214620945;0,335869588715304;0,703031079274001;12;32;21;7;12;4;19;"IND";97;0,470497495578099;0,351159333321728;0,761981794391192;10;34;21;6;13;4;21;-4
"NYK";91;0,455124220230883;0,351625583976671;0,767900445895656;10;29;21;7;13;4;21;"MIL";97;0,487289669515791;0,364013417380144;0,75588571369831;10;31;23;9;15;4;22;-8
"POR";103;0,492846406506014;0,362376333366338;0,803819061239732;10;35;21;6;13;4;18;"UTA";95;0,486809337113997;0,345461144808781;0,726311831448092;12;31;19;7;14;5;19;-6
"IND";97;0,471395937900322;0,353019841655206;0,760314164818445;10;34;21;6;13;4;21;"OKC";103;0,485119861301075;0,336303611542711;0,742085424219031;12;34;20;7;14;5;22;12
"LAL";98;0,462099741745901;0,341742350492276;0,73943122344118;11;32;20;7;12;4;21;"DAL";105;0,512603671993222;0,347666228454138;0,757170044300443;10;31;22;8;12;4;20;-14
"MIA";94;0,499819852528214;0,335195383416938;0,741875400739858;9;30;19;7;13;4;19;"ORL";95;0,486240770817922;0,347791116102995;0,740662695917861;10;31;20;7;14;3;20;7
"CHI";100;0,47598766521524;0,353548193313199;0,781814913107593;11;34;21;6;13;5;18;"ATL";102;0,508066208710273;0,380189557552844;0,77647000700711;8;31;25;9;13;4;17;6
"DAL";105;0,511016132251194;0,349064613125988;0,756340184196801;10;31;22;8;12;4;20;"POR";102;0,492651335246074;0,361194301905654;0,802506401209495;10;35;21;6;13;4;18;16
"GSW";109;0,515604792698509;0,397869460937846;0,767318707479539;10;34;27;9;14;6;19;"DEN";101;0,477205851465898;0,327056778984837;0,732742202782712;12;32;21;7;13;4;22;7
"MEM";98;0,486825901361508;0,336248635750198;0,779441745816516;10;32;21;8;12;4;19;"IND";97;0,47035918060736;0,352133178850608;0,757886607474714;10;34;21;6;13;4;21;12
"NYK";91;0,4558931480937;0,353254173009617;0,767086003716819;10;29;21;7;13;4;21;"DET";98;0,470407261364617;0,339630993470158;0,703204935354135;12;32;21;7;12;4;19;-22
"PHI";91;0,448764752955168;0,315046262591967;0,677867584397767;11;30;20;9;16;5;21;"MIA";94;0,499401528002008;0,335828327206897;0,741974481218641;9;30;19;7;13;4;19;-4
"CHI";100;0,475568253231782;0,353727384389324;0,780776807816093;11;34;21;6;13;5;18;"CLE";103;0,506755288114939;0,363130145005838;0,743171292219934;11;31;22;7;13;4;18;2
"GSW";109;0,515234234772605;0,396690310806065;0,769026806294134;10;34;27;9;14;6;19;"NOP";99;0,484142617881689;0,371010233579483;0,74758789341193;11;31;22;6;12;6;18;16
"BKN";98;0,490776241258809;0,32323466565869;0,748556826634902;10;32;20;7;13;4;19;"CHI";100;0,476573393074261;0,355468725051356;0,78160089343733;11;34;21;6;13;5;18;-15
"MEM";98;0,485889335189573;0,333703471464051;0,778813203424423;10;32;21;8;13;4;19;"CLE";103;0,506783093126557;0,364143784494685;0,742027096164095;11;32;22;7;13;4;18;-30
"MIL";97;0,486268228635118;0,365479972901315;0,754352442700887;10;31;23;9;15;4;22;"NYK";92;0,456080321868819;0,353712608850779;0,767826791968079;10;29;21;7;13;4;21;-25
"LAC";106;0,521979910789464;0,370438433399584;0,7097955481588;9;33;24;7;11;5;21;"DAL";105;0,509582246017779;0,348803437530018;0,75592041022591;10;32;22;8;12;4;20;16
"DEN";101;0,476106758717756;0,327382587598072;0,732161039224394;12;32;21;7;13;4;23;"MIN";97;0,463210694085003;0,322532125198257;0,774718300964251;11;29;21;8;14;4;19;-17
"HOU";103;0,50380633769038;0,345530428190315;0,717487758509966;11;32;22;9;15;5;21;"GSW";109;0,515141716341588;0,396088686226872;0,767966963362061;10;34;27;9;14;6;20;-20
"PHI";91;0,446573405077105;0,316094944651465;0,680767105568309;11;30;20;9;16;5;21;"UTA";95;0,486389579298779;0,344286453784203;0,723692528584205;11;32;19;7;14;5;19;-28
"LAC";106;0,522818033474094;0,368848500273084;0,709629155520615;9;33;24;7;11;5;21;"SAC";101;0,486048618713066;0,340246481216571;0,756976399634336;11;33;20;6;15;3;20;5
"BOS";101;0,488512236020531;0,324206019851571;0,759743215794093;11;32;24;8;13;3;21;"SAS";103;0,506851399189501;0,360866362858226;0,784267727182789;9;33;24;8;13;5;18;-8
"CHI";100;0,47567821924776;0,353808775842974;0,781963728408619;11;34;21;6;13;5;18;"ORL";95;0,485184954118275;0,345663203369102;0,734384345870082;10;31;20;7;14;4;21;5
"TOR";104;0,499158353182742;0,353514013742951;0,788300485956696;10;31;20;7;12;4;21;"MIL";97;0,487573073559728;0,363407791908384;0,757611376822211;10;31;23;9;16;4;22;19
