"HOME";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"AWAY";"All points";"Two points";"Thre points";"Free throws";"Attack jumps";"Defending jumps";"Assissts";"Stolen balls";"Lost balls";"Blockages fouls";"Personal fouls";"WINNER"
"NOP";101;0,496706277026398;0,333204150282112;0,757402405072311;11;31;21;7;11;5;19;"PHX";105;0,50119057200731;0,366477078806892;0,797974549564781;10;31;20;8;14;4;22;4
"ORL";93;0,484399550238082;0,374517247675075;0,722547626564953;8;32;19;6;14;3;20;"DET";95;0,452256068972645;0,339327549247217;0,666482514957002;12;32;20;7;12;4;19;-23
"UTA";96;0,49817304283061;0,333775726725742;0,747572411634495;11;30;20;6;13;5;18;"MIN";98;0,455738663343246;0,328369739995127;0,720713297893265;12;28;22;9;14;4;20;6
"BOS";103;0,510329239052352;0,325146271035641;0,761827772768621;10;33;25;8;14;4;21;"SAC";101;0,488590660728861;0,343243395237281;0,770019339127306;11;33;19;6;15;3;22;22
"HOU";101;0,487952936561522;0,348234917076841;0,708027438507323;12;32;20;9;16;4;23;"CHA";95;0,459002270452012;0,315603105922034;0,732018701752265;9;32;20;5;10;4;18;19
"IND";94;0,461017345604502;0,340610682651069;0,737570798821083;10;34;20;5;13;4;21;"MIA";94;0,508112048207836;0,359451173328974;0,729813255104043;8;27;19;8;13;3;20;11
"OKC";99;0,487423223030187;0,319934798337903;0,71356513132389;12;34;19;6;14;5;23;"PHX";106;0,501855835295611;0,369859561238498;0,798874457770859;10;31;20;8;14;4;22;3
"CHI";102;0,483030899378943;0,369302300111817;0,767274691852749;11;34;21;5;13;6;18;"DEN";101;0,47568504789201;0,317127189006756;0,737844374319436;13;33;20;6;14;4;24;5
"MIN";98;0,457888643870932;0,327185769887757;0,720924892389377;12;28;22;9;14;4;20;"SAC";102;0,490891432495631;0,345468342856354;0,772808721745183;11;33;19;6;15;4;22;-3
"BOS";103;0,509075840174849;0,326072767883473;0,759240531220194;10;33;25;8;14;4;21;"DAL";109;0,532769400535283;0,358992861034647;0,773704610368519;11;31;23;8;11;4;20;-18
"CHA";95;0,458463320324062;0,312623182638613;0,729719509166791;9;32;20;5;10;4;18;"CLE";101;0,499667411423197;0,34463344572041;0,762138672832797;10;30;22;7;13;4;18;-4
"GSW";108;0,534959830612911;0,374746908806005;0,778453588776881;10;35;26;9;15;6;20;"TOR";108;0,503866644211101;0,364939235727173;0,78753113615855;11;30;20;7;11;4;21;21
"LAL";102;0,465026259350405;0,355785782332896;0,737638380569538;11;30;20;7;12;4;21;"MEM";102;0,490563307842923;0,363812490698785;0,785142262415535;10;31;22;8;12;4;19;-3
"NOP";101;0,496007325547694;0,335809382155346;0,761499229007323;11;31;21;7;11;5;19;"HOU";100;0,4880645767855;0,343818093159569;0,705787944690333;12;31;20;9;16;4;23;28
"NYK";93;0,47471836517513;0,368651826597479;0,776118624544653;11;28;21;7;13;3;22;"DET";96;0,456291671468413;0,341034169393847;0,663512079221739;12;32;20;7;13;4;19;-16
"OKC";99;0,4896313635293;0,322908852256758;0,712701760588358;12;34;19;6;14;5;22;"WAS";100;0,488984121850511;0,390650038162374;0,722189652023223;10;32;24;7;14;4;21;7
"ORL";94;0,481886768118674;0,378002879684101;0,720532414715926;8;32;19;6;14;3;20;"BKN";96;0,491407181218744;0,332832198595272;0,747781439095734;9;32;20;7;14;4;20;-2
"PHX";106;0,502901712528923;0,371792145203112;0,80104947326312;10;31;20;8;14;4;22;"PHI";90;0,457883968546555;0,286639124333419;0,679385322552354;11;30;19;10;18;5;21;16
"UTA";96;0,495198102138773;0,33343648182985;0,747645974918298;11;30;20;6;13;5;18;"ATL";102;0,511388610855942;0,368650489998667;0,776163711505363;8;32;25;8;13;4;18;-6
"CHI";102;0,48148750691355;0,364742988763991;0,766031318562962;11;34;21;5;13;6;18;"BOS";103;0,508200094067382;0,32504195753429;0,761141863057665;10;33;25;8;14;4;21;5
"LAC";106;0,517973868345181;0,384320730345006;0,755083019672292;8;32;24;7;11;4;20;"PHI";90;0,45688527971466;0,288931651697999;0,679789146607208;11;30;19;10;18;5;21;36
"MIN";98;0,456639325242502;0,326829635631396;0,724437656168876;12;28;22;9;14;4;20;"UTA";96;0,495071954749665;0,339805997070148;0,745264230557956;11;30;20;6;13;5;18;-12
"ORL";93;0,480389033527231;0,373476486065327;0,726798591409576;8;32;19;6;14;3;20;"CHA";95;0,459650082600517;0,310833948848938;0,730298951762026;9;32;20;5;11;4;18;-8
"SAS";102;0,505775409188341;0,361293849081465;0,762799561898877;9;34;24;7;14;5;19;"WAS";100;0,490209201937037;0,387470166876068;0,718953135761447;10;32;24;7;13;4;21;9
"CLE";100;0,497989633170152;0,343908932610986;0,760484075188926;10;30;22;7;12;4;18;"DAL";109;0,535129835245264;0,361922735334756;0,774975387734613;10;31;23;8;11;5;20;-19
"DET";96;0,459131317787552;0,342430005902929;0,666132925305928;12;32;20;7;13;4;19;"SAC";101;0,490669135461446;0,341189862184108;0,772954870452024;11;33;19;6;15;4;22;19
"MIA";94;0,507659072861802;0,355837876989888;0,726681069098097;8;27;19;8;13;3;20;"BKN";96;0,489712535453563;0,331584758233799;0,746100416465793;9;32;20;7;14;4;20;4
"NYK";93;0,473514314726365;0,368411498080882;0,776385170688254;10;28;21;7;13;3;22;"MIL";99;0,494782833820144;0,363118858559925;0,77289975698255;10;30;22;9;16;4;22;-13
"PHX";107;0,505767237349248;0,371126421362929;0,799631432339145;10;31;20;8;14;4;22;"TOR";108;0,504010917317379;0,364386724269134;0,788709226474373;11;30;20;7;11;4;21;16
"BOS";103;0,504733224689421;0,327037174139122;0,759095310271896;10;32;25;8;14;4;21;"CHA";95;0,461947938121501;0,310971602316585;0,736582918077815;10;32;20;5;11;4;18;-9
"BKN";96;0,490264360183493;0,325361677109276;0,748452961761556;9;32;20;7;14;4;20;"DAL";109;0,531459147450309;0,362157391863523;0,770992153279997;10;31;23;8;11;5;20;-8
"CHI";103;0,482856771421902;0,362725121858129;0,769858995175449;11;34;21;6;13;6;18;"HOU";101;0,49008886770856;0,345339229994585;0,702926468952246;12;31;20;9;16;4;23;9
"LAC";106;0,518334964818117;0,381340138049434;0,755154240755248;8;32;24;7;12;4;20;"ATL";102;0,510076478802536;0,371507009938512;0,771936497609095;8;32;25;8;13;4;18;-9
"MEM";101;0,491807364556484;0,360338926820145;0,777895265793331;10;31;22;8;12;4;19;"NYK";93;0,474230144058085;0,366770438881191;0,774112806407698;10;28;21;7;13;3;22;22
"NOP";101;0,495857377470088;0,33522056131796;0,761593542341017;11;31;21;7;12;5;19;"WAS";99;0,491136552775206;0,381956338438537;0,722028908585072;10;32;24;7;13;4;21;-7
"PHI";90;0,45981516301335;0,289398808497665;0,683431899740323;11;30;20;9;18;5;21;"CLE";100;0,495189929365291;0,344559153584005;0,758236478235476;10;30;22;7;12;4;18;3
"POR";103;0,485793890326968;0,375465456699539;0,795721822763364;11;35;22;6;13;5;19;"LAL";102;0,462515397702961;0,35314224102952;0,745011425489374;11;30;20;7;12;4;21;4
"SAS";102;0,504657126749201;0,363162670733964;0,760401534852666;9;33;24;7;14;5;19;"DET";96;0,462063441658852;0,337002497989376;0,667549183805334;12;32;20;7;13;4;20;-1
"CHI";102;0,47899269443796;0,36098275736207;0,769307356420575;12;33;21;6;13;6;18;"UTA";96;0,496751618121315;0,334439359551758;0,74675281905637;11;30;20;6;13;5;19;-20
"CLE";100;0,49401326990179;0,344566610045752;0,75910417840145;10;30;22;7;12;4;18;"HOU";101;0,490921493466337;0,345556428465328;0,700699998410753;12;31;20;9;16;4;23;-12
"DAL";109;0,530401000014022;0,359740361616598;0,769674047035192;10;31;23;8;11;5;20;"DET";97;0,461267644077622;0,34097929736655;0,672966145900692;12;32;20;7;13;4;20;-13
"DEN";101;0,480138803647597;0,325334712844543;0,739223520407649;12;33;20;6;14;4;23;"ORL";93;0,478512767094696;0,373217535475091;0,727409154793534;8;32;19;7;14;3;21;3
"GSW";109;0,531542351701306;0,381255754159754;0,77294125006313;10;35;26;9;15;6;20;"IND";95;0,461677673494563;0,34311074547109;0,750051720426533;10;34;20;5;13;4;20;15
"LAC";106;0,518894036308212;0,38084836653796;0,754548104437973;8;32;24;7;11;4;20;"LAL";101;0,463342961441982;0,3502771787787;0,740656532951271;11;31;20;7;12;4;21;25
"MIN";98;0,456957675643019;0,33196999155158;0,73110128217339;12;28;22;9;14;4;20;"PHX";107;0,508659187263197;0,364022601615082;0,800174068556444;10;31;20;8;14;4;22;-2
"PHI";90;0,457954473634661;0,283240020012439;0,688685931086703;11;30;19;10;18;5;21;"MIL";98;0,496668141016306;0,36026346715923;0,771661932280791;10;31;23;9;16;4;22;-20
"SAC";102;0,486826142550023;0,346479174392382;0,773319425173803;11;33;19;6;15;4;22;"OKC";98;0,481766451888514;0,318263122369477;0,713672719896393;12;34;19;6;14;5;23;21
"WAS";99;0,491865984600676;0,38532901448315;0,721807674462234;10;32;24;7;13;4;21;"NYK";93;0,472558674101669;0,368252188465289;0,773478258870653;10;28;21;7;13;3;22;10
"NYK";93;0,472787464034485;0,369657950891228;0,767076496433189;10;28;21;7;14;3;22;"HOU";101;0,494222454691188;0,348303317798081;0,700333331788232;12;31;20;9;16;4;23;-24
"POR";103;0,4853715110205;0,373266313355004;0,793988809168085;11;35;22;6;13;5;19;"MIA";93;0,505021276746152;0,351905872470327;0,726865854215743;8;27;19;8;13;3;20;16
"TOR";107;0,502247968031388;0,363192264866053;0,78788896286082;11;30;20;7;11;4;21;"CHA";95;0,463585181144346;0,308702420239772;0,736000894785534;9;32;20;5;11;4;18;-8
"GSW";109;0,533240685894965;0,379846271194271;0,777889344784457;10;35;26;9;15;6;20;"CLE";100;0,492673571916456;0,343479615884704;0,758564347492833;10;30;22;7;13;4;17;18
"IND";95;0,459062967365225;0,344378998164643;0,7535333314989;10;34;20;5;13;4;20;"BOS";102;0,500862058263286;0,324620146979073;0,758884686484276;10;32;25;8;14;4;21;4
"LAL";101;0,462179363972535;0,349819237009906;0,739819259610827;11;31;20;7;12;4;21;"ORL";93;0,476168767276718;0,374636866067305;0,728824527636063;8;32;19;7;14;3;21;17
"OKC";98;0,482259250486122;0,318670425368501;0,718408292031325;12;34;19;6;14;5;22;"UTA";96;0,49811427199157;0,33440946695126;0,744997828860743;11;30;20;6;14;5;18;5
"SAC";102;0,488228567280184;0,345626682706044;0,772671663363419;11;33;19;6;15;4;22;"DEN";102;0,483855242976677;0,324491008363848;0,737584274682346;12;33;21;6;14;4;23;-10
"SAS";102;0,50207425600168;0,366273432864538;0,75936966153833;9;33;24;7;14;5;19;"PHX";106;0,50911192065321;0,361592041810356;0,796750801841322;10;31;20;8;14;4;22;5
"CHI";101;0,475429516588346;0,358297072823604;0,768464309960767;12;33;21;6;13;6;18;"MIL";98;0,495648529389097;0,364975756538133;0,77183311524075;10;30;23;9;16;4;22;8
"DET";97;0,462308847514918;0,339727954663728;0,677361138245168;12;33;20;7;12;4;19;"BKN";95;0,490176543402375;0,317686630179628;0,752524651240657;9;32;20;7;14;4;20;5
"MIN";98;0,456447090614827;0,326658527374472;0,74113813904611;12;28;22;9;14;4;20;"SAS";102;0,502896863299881;0,366503079368103;0,761754670445216;9;34;24;7;14;5;19;-15
"NYK";92;0,472128491719337;0,367313053843086;0,770121806244581;10;28;21;7;14;3;22;"CHA";96;0,464932459378031;0,312004922284906;0,736554096395539;10;33;20;5;11;4;18;-28
"TOR";107;0,501047090959478;0,365140627879033;0,786470994594218;11;30;20;7;11;4;21;"BOS";102;0,501057208246972;0,324869095160624;0,754345124013296;10;32;25;8;14;4;21;13
"ATL";102;0,505502865858792;0,381139188617922;0,772214266898134;8;32;25;8;13;4;18;"WAS";99;0,492801881675391;0,385671590276853;0,72148236631207;10;32;24;7;13;5;21;31
"LAC";106;0,520245704135509;0,380948681058686;0,752637886744078;8;32;24;7;11;4;20;"MIA";94;0,506236917915175;0,35011691066611;0,729743353651353;8;28;19;8;13;3;20;-14
"LAL";101;0,462951628702964;0,348986673356536;0,741125954995029;11;31;20;7;12;4;21;"POR";103;0,48690698173234;0,3747778290554;0,790482848980863;11;35;22;6;13;5;19;-12
"MEM";101;0,490825154331806;0,360193344972589;0,781878368730645;10;32;22;8;12;4;19;"PHX";106;0,509461045713802;0,358266526479383;0,796397249186593;10;31;20;8;14;4;22;12
"BOS";102;0,49972575801789;0,325104212887643;0,756688583830131;10;32;25;8;14;4;21;"NOP";101;0,491954362681386;0,341373849139026;0,764104481548107;11;31;21;7;12;5;19;8
"BKN";95;0,491479332778169;0,315592119861618;0,756113183810347;9;32;20;7;14;4;20;"HOU";101;0,494752708126898;0,350559799523879;0,705766915829453;12;31;20;9;16;4;22;-14
"CHI";102;0,478083820481492;0,356707309322904;0,767408115532868;12;33;21;6;13;6;18;"ORL";94;0,480493873512738;0,369331312399291;0,726703566658022;8;32;20;7;14;3;21;-7
"TOR";107;0,505523295708321;0,362278969267688;0,784520041072367;11;30;21;7;11;4;21;"DET";97;0,462072649773297;0,339559675155033;0,680758255999327;12;32;21;7;12;4;19;-3
"IND";95;0,458877467430811;0,33966004825641;0,748713807781098;11;34;20;5;13;4;21;"MIN";98;0,456615725116161;0,331343432040026;0,746711930451691;12;28;22;9;14;4;20;-9
"SAC";102;0,490581189462637;0,338185718669571;0,773026405539338;11;33;19;6;15;4;21;"DAL";108;0,527588841540197;0,357958804610618;0,766140365824521;10;31;23;8;11;4;20;-4
"WAS";99;0,492782450369815;0,388680232637989;0,7255223040407;10;32;24;7;14;5;20;"SAS";102;0,501100426315154;0,365063124194208;0,759316516502176;9;33;24;7;14;5;19;8
"BOS";102;0,498652088882271;0,325326621548338;0,759403564189935;10;32;25;8;14;4;21;"ATL";103;0,506750387889344;0,383813248602687;0,768878967361098;8;32;25;9;13;4;18;-14
"BKN";95;0,49248274078124;0,317361947162997;0,75809318764427;9;32;20;7;14;4;20;"MEM";101;0,492262769887667;0,355358535584765;0,781266324544448;10;31;22;8;12;4;19;-11
"CHI";101;0,476227878815608;0,359826663626868;0,766972912644546;12;33;21;6;13;6;18;"WAS";99;0,494392017169449;0,387261081373767;0,727431988552477;10;32;24;7;14;5;21;-6
"CHA";95;0,463240654742895;0,311897106920091;0,734568815414222;10;33;19;5;11;5;18;"SAS";101;0,499901040657275;0,365460355613163;0,760333603589622;9;33;24;7;13;5;19;-5
"ORL";94;0,48207437652434;0,368779467964876;0,730463371847483;8;31;20;7;14;3;21;"HOU";102;0,496911545570338;0,350446826360545;0,709966872279757;12;31;20;9;16;4;22;7
"TOR";107;0,506122732315798;0,361819722345036;0,780621188316874;11;30;21;7;11;4;21;"PHI";90;0,454932998664908;0,291499394365592;0,683591057286105;11;30;19;9;18;5;21;16
"HOU";102;0,496988756931079;0,352796766812642;0,710638753104342;12;31;20;9;16;4;22;"OKC";98;0,481713966566446;0,320266212722687;0,718299803143283;12;34;19;7;14;6;22;11
"LAL";100;0,463765864436154;0,344218499108999;0,73951651714866;11;31;20;7;12;4;21;"CLE";100;0,494496951648377;0,343098108979065;0,753060910319759;10;30;21;7;13;4;17;-7
"BOS";102;0,499641030860579;0,324989078876013;0,762445575658621;10;32;25;8;14;4;21;"CHI";102;0,477950979332301;0,363733330367676;0,768591459490614;12;33;21;6;13;6;18;-16
"DAL";108;0,525533275389443;0,354235039586765;0,767623846717858;10;31;23;8;11;4;20;"DEN";102;0,485153334876852;0,322479323724406;0,732579952903764;12;33;21;6;14;4;23;8
"IND";95;0,45936516918705;0,339505738136335;0,750777698648225;11;34;20;5;13;4;20;"DET";97;0,460510411620144;0,342156471455933;0,688160560590665;12;32;20;7;12;4;19;-2
"LAC";106;0,518693716695483;0,379217588834837;0,756051314044301;8;32;24;7;11;4;20;"CLE";100;0,497070196730124;0,345334316289226;0,753576340516523;11;30;21;7;13;3;18;-5
"ORL";94;0,482279834998404;0,368924131500576;0,730917712037076;8;31;20;7;14;3;21;"MEM";101;0,492636783866663;0,351741283756584;0,781569840537561;10;32;22;8;12;4;19;-10
"PHI";90;0,456088562801705;0,292183559078828;0,682207430935939;11;30;19;9;17;5;21;"NOP";100;0,491250503353422;0,339668690172908;0,762900645835764;11;32;21;7;12;6;19;15
"PHX";107;0,513451184882382;0,357476056964492;0,795590774437769;10;31;20;8;14;4;22;"MIN";98;0,457566722433851;0,332193246029404;0,742412493685419;12;28;22;9;14;4;20;11
"SAS";102;0,499340602517417;0,365798160228149;0,763309684994179;9;33;24;7;13;5;19;"POR";103;0,488537787638271;0,369702905213966;0,79345870653182;10;35;22;6;13;5;19;14
"UTA";96;0,496520900753628;0,334692450794559;0,757575372648568;11;30;20;6;14;5;18;"LAL";100;0,464229102393557;0,346275887632473;0,739546376260661;11;31;20;7;12;4;21;9
"WAS";99;0,494085788168784;0,383461907280599;0,731121188838665;10;32;24;7;14;5;21;"BKN";95;0,49212719400084;0,317761231817255;0,758495696662841;9;32;20;7;14;4;20;-22
"BKN";95;0,492131596398568;0,315749838788714;0,758965991324181;9;32;20;7;14;4;20;"WAS";99;0,496029317525723;0,381731129054243;0,725935757855247;10;32;24;7;14;5;21;-9
"CHI";102;0,478916873122449;0,363314771219728;0,769339281883695;11;33;21;6;13;6;18;"ATL";103;0,510132659529948;0,388134945097963;0,771297182658234;8;32;25;8;13;4;18;-8
"CHA";95;0,460166719318083;0,30754189293017;0,732262258940705;10;33;19;5;10;5;18;"IND";94;0,459009913836036;0,333689841876854;0,749385555640117;11;34;20;5;13;4;21;9
"DEN";102;0,484499911340997;0,322481856760328;0,735856363172079;12;33;21;6;14;4;23;"MIN";98;0,460546306263837;0,334471691812725;0,746575299097636;12;28;22;8;14;4;20;-8
"DET";97;0,459862895828213;0,344264153336798;0,691915309433769;12;32;21;7;12;4;19;"PHI";90;0,459038200583515;0,291128970101858;0,686580816591112;11;30;19;9;17;5;21;18
"MEM";101;0,492820864269996;0,356281084996003;0,778697261190789;10;32;22;8;12;4;19;"POR";103;0,486463909206358;0,369493349260238;0,795244266535109;11;35;22;6;13;5;19;4
"ORL";94;0,480759489098091;0,368444630488211;0,731982713531183;8;31;20;7;14;3;21;"OKC";100;0,488105279732377;0,324616538450189;0,719309155091382;12;34;20;7;14;5;22;-28
"SAS";101;0,496143906387939;0,368293162015434;0,764804381935311;9;33;24;7;13;5;19;"UTA";95;0,492650582145926;0,333846293458106;0,754341826974213;11;30;20;6;14;6;18;20
"TOR";106;0,506301851392431;0,356728736227784;0,781397431132268;11;30;21;7;12;4;21;"NOP";100;0,492046163846509;0,338529914095056;0,75882812968987;11;32;21;7;12;5;19;-2
"ATL";103;0,5103323228392;0,386036494024202;0,769939766744603;8;32;25;8;13;4;18;"DET";97;0,459045491520246;0,342189836760752;0,689177399135895;12;32;21;7;12;4;19;11
"CHA";95;0,459160617614347;0,313206479895036;0,731118170068683;10;33;20;5;10;4;18;"MIN";98;0,458458878115438;0,334004636359512;0,747910916620195;12;28;22;8;14;4;20;25
"HOU";102;0,498829638960538;0,35245988744729;0,711621832597463;12;31;21;9;16;4;22;"IND";94;0,461567020891974;0,331097571652327;0,750045839875877;11;34;20;6;13;4;21;12
"LAC";106;0,51872445110733;0,379016751271274;0,754206846102503;8;32;24;7;11;4;20;"BOS";102;0,496619932167184;0,327266105147097;0,76121070741829;10;32;25;8;14;4;21;9
"MEM";101;0,493576685234375;0,350917244785457;0,781877594066401;10;32;22;8;12;4;19;"DAL";108;0,524225060149078;0,355324681501366;0,767384606500189;10;31;23;8;11;4;20;-8
"NYK";92;0,472119361584763;0,368831931572749;0,769513765050862;10;28;21;7;13;3;22;"NOP";100;0,491598311326505;0,337499825856062;0,75739329725841;12;31;21;7;12;5;19;7
"PHX";107;0,514430356293386;0,358610334709504;0,794001982643233;10;31;20;8;14;4;22;"LAL";100;0,463849263338209;0,34923570543394;0,738264659819081;11;31;20;7;12;4;21;15
"POR";103;0,485870446166646;0,367971020838698;0,791877644804419;10;34;22;6;13;5;19;"SAC";101;0,488819665040504;0,339016302940362;0,774955412406423;11;33;19;6;15;3;21;4
"WAS";99;0,497524417808724;0,385462805468703;0,727170091662926;10;32;24;7;14;5;21;"PHI";90;0,456638628318183;0,290125824489617;0,684681178434595;11;30;19;10;17;5;21;35
"MIA";93;0,50436632908541;0,347484966509997;0,733302158985502;8;28;20;8;13;3;19;"OKC";100;0,489134493160929;0,322327579726263;0,716399175698909;12;34;20;7;14;5;22;-8
"CHA";95;0,457251049305359;0,310818569101884;0,729619297896543;10;33;20;5;11;5;18;"MIA";92;0,501015615622338;0,345825271540182;0,736477504406482;8;28;19;8;13;4;19;2
"CLE";100;0,499705446657813;0,344453133619443;0,751084417701801;11;30;21;7;13;3;18;"UTA";95;0,491289469975017;0,334555580843303;0,754899825802869;11;30;20;6;14;5;18;14
"DET";98;0,461326825604493;0,34392185606089;0,692529862721882;12;32;21;7;12;4;19;"ORL";95;0,481458058717049;0,369145860921807;0,73793865323049;8;31;20;7;14;3;21;10
"GSW";110;0,532156569297617;0,389922433382888;0,778683932913199;10;34;27;9;14;6;19;"HOU";102;0,497376941225726;0,353710820297353;0,714577363872391;12;31;21;9;16;4;22;13
"MEM";101;0,49355193828672;0,345963432834783;0,782144876309484;10;32;22;8;12;4;19;"TOR";105;0,502204391012461;0,349945735182923;0,778166204252953;11;30;20;7;12;4;21;6
"MIN";97;0,456835293085595;0,329110214334484;0,747555365808321;12;28;22;8;14;4;19;"DAL";108;0,525322816225345;0,356535907685227;0,764488618973607;10;31;23;7;11;4;20;-23
"NOP";100;0,492331400573528;0,333928401430917;0,758634499931396;11;32;21;7;12;5;19;"LAL";99;0,462037999360128;0,3480906890285;0,741029269059169;11;31;20;7;12;4;21;16
"PHI";90;0,454694851453464;0,291499640262639;0,686980436090914;11;30;19;9;17;5;21;"NYK";92;0,470966241809945;0,368393979675708;0,771385537956656;10;28;21;7;13;3;22;-7
"SAC";101;0,489446613852671;0,337558242817443;0,773369172428493;11;33;19;6;15;3;21;"BKN";95;0,493327817468981;0,314184366436602;0,759942991530748;9;32;20;7;14;4;20;-3
"WAS";99;0,496253085833106;0,38192491076788;0,728148246955202;10;33;24;7;14;5;21;"OKC";100;0,488577801053706;0,319579221916689;0,719010789528024;12;34;20;7;14;5;22;-2
"LAC";107;0,521897659541882;0,380434966357988;0,752171027976088;8;32;25;7;11;4;20;"BKN";95;0,491921026850994;0,311307432111941;0,755293154518405;9;32;20;7;14;4;20;39
"MIL";98;0,492119463022021;0,365259335995829;0,769355239662329;10;30;23;9;16;4;22;"UTA";95;0,49032924974304;0,337277844154524;0,7564470059337;11;30;20;6;14;5;18;-2
"POR";103;0,483471105333573;0,367783214696679;0,790486760744615;10;34;22;6;13;5;19;"BOS";101;0,495969139745358;0,328294978834209;0,760037582589975;10;32;25;8;14;4;21;-1
"ATL";103;0,510950254169425;0,38776837752467;0,774278168955512;8;32;26;8;13;4;18;"OKC";100;0,487127840754706;0,321091690816659;0,716501494681119;12;34;20;7;14;5;22;10
"CLE";101;0,499898430172669;0,348799977985235;0,75187146015663;11;30;21;7;13;4;18;"CHA";95;0,457444285108818;0,306595419804114;0,728188556277682;10;33;20;5;11;5;18;39
"DAL";107;0,524392184038405;0,356008576449957;0,76984115036057;10;31;23;8;11;4;20;"CHI";102;0,476718142135565;0,369722441442506;0,773049996424782;11;33;21;6;13;6;18;-4
"DEN";101;0,481238741022514;0,321716234417138;0,732238555289177;12;33;21;7;14;4;23;"BOS";101;0,496519124593484;0,33074074590097;0,756856900810455;10;32;25;8;14;4;21;-1
"GSW";111;0,531823933912761;0,390777983788184;0,780755943418642;10;34;27;9;14;6;19;"SAC";101;0,488797587054666;0,335180007348364;0,775219684150402;11;33;19;6;15;3;21;25
"MIA";92;0,502194883583005;0,343254779589179;0,739505159342765;8;28;19;8;13;3;20;"IND";94;0,462183675475738;0,325271012912224;0,756546961225132;10;34;20;6;14;4;21;2
"MIN";97;0,456434452774033;0,326565262141335;0,746563151216246;12;28;22;8;14;4;19;"NOP";100;0,492203742543054;0,34360448511857;0,755942003255251;11;32;20;7;12;5;19;-8
"PHI";89;0,453959550793545;0,291937900432954;0,690383991840738;11;30;19;9;17;5;21;"TOR";105;0,501737843713168;0,347621415760065;0,778480168495132;11;30;20;7;12;4;21;-5
"PHX";107;0,516215797092564;0,357486912426118;0,788342635266497;10;31;20;8;14;4;22;"HOU";103;0,499629538654009;0,354089446435376;0,715382423784382;12;31;21;9;16;4;22;-2
"CHA";94;0,454686263958251;0,306131394602117;0,726421002774815;10;33;19;5;10;5;18;"NYK";92;0,468784408840614;0,369798691690121;0,766202265370222;10;29;21;7;13;3;22;5
"MIL";98;0,491575987137788;0,371812812450098;0,770067908507391;10;30;23;9;16;4;22;"DET";97;0,46015658105834;0,341559995695869;0,693154184023657;12;32;21;7;13;4;19;15
"UTA";95;0,492367221339789;0,339800526379852;0,757112171383258;11;30;20;6;14;5;18;"BKN";94;0,48983191260438;0,311808020776063;0,752331946461168;9;32;20;7;14;4;20;35
"CHI";101;0,474636277762017;0,368025576773466;0,773407033115776;11;33;21;6;13;6;18;"MIA";92;0,502625153514377;0,337201786346768;0,741472927460469;8;29;19;8;13;4;19;-12
"CLE";101;0,498451411917624;0,350925410573217;0,750488875984567;11;30;21;7;13;4;18;"OKC";99;0,485644821646645;0,321369909964765;0,717894137478771;12;34;20;7;14;5;22;10
"DEN";101;0,479455537312406;0,323808890531482;0,73264222448715;12;33;21;7;14;4;23;"WAS";99;0,498671513754358;0,378707084045921;0,729671540879346;10;33;24;7;14;4;21;-2
"GSW";111;0,531426971561303;0,389755319577906;0,78311889714677;10;34;27;9;14;6;19;"BOS";101;0,495713587511833;0,331369367597206;0,755591348498389;10;32;25;8;14;4;21;3
"LAL";99;0,461502977166344;0,342876401994755;0,739650190434317;11;31;20;7;12;4;21;"HOU";103;0,499896169061181;0,352786448635802;0,716416253520391;12;31;21;9;16;4;22;-12
"ORL";95;0,485252541975921;0,366463067600237;0,734581216990972;8;31;20;7;14;3;21;"IND";94;0,464213498955734;0,326895556109784;0,754593041778209;10;34;20;6;14;4;21;-7
"SAS";101;0,493192715018296;0,362616823732811;0,769072599931275;10;33;24;7;13;5;19;"MIL";98;0,49124296645109;0,374057708423826;0,768300630866489;10;30;23;9;16;4;22;6
"TOR";105;0,503420110350541;0,347296686614003;0,778812515762876;11;30;20;7;12;4;21;"DET";98;0,46143881576498;0,341812910824197;0,693209694910088;12;32;21;7;13;4;19;4
"LAC";107;0,521453801813609;0,381375715882683;0,752747938517218;9;32;25;7;11;4;20;"DEN";101;0,480270503866754;0,325078745874169;0,731176100980028;12;33;21;7;14;4;23;4
"NOP";100;0,491956284861161;0,348512913230948;0,757385516560865;11;32;21;7;12;5;19;"PHI";89;0,451114777563167;0,29025917893223;0,688752687922468;11;30;19;9;17;5;21;25
"OKC";99;0,485627125273352;0,318672800854437;0,716755749238502;12;34;20;7;14;5;22;"MIN";97;0,457020076821495;0,323740617358687;0,747855735251871;12;28;22;8;14;4;19;8
"UTA";95;0,491387413355993;0,340582736904744;0,753152953539654;11;30;20;6;14;5;18;"BOS";101;0,4956018550327;0,333455024899107;0,759253025934726;10;32;24;8;14;4;21;-9
"DAL";107;0,525994037680812;0,354534959413671;0,76810892643185;10;31;23;7;11;4;20;"MEM";101;0,494618413842141;0,351646999393593;0,785848038401672;10;32;22;8;12;4;19;-19
"GSW";111;0,530405414083133;0,387033737093008;0,776534736748008;10;34;27;9;14;6;19;"CHI";102;0,475021753196621;0,366064651075425;0,776378021310353;12;33;21;6;13;6;18;-2
